ID;Year_Birth;Education;Marital_Status;Income;Age;Total_Children;Kidhome;Teenhome;Is_Parent;Family_Size;Dt_Customer;Recency;Customer_Tenure;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;Total_Spending;Total_Purchases;Avg_Spending_per_Purchase;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Total_Campaigns_Accepted;Complain
1911;1987;Graduation;Together;67430;37;0;0;0;0;2;05/09/2012;6;4436;595;97;291;127;133;121;1364;29;47.03448276;1;11;5;12;6;0;0;0;0;0;0;0
20;1965;2nd cycle;Married;46891;59;1;0;1;1;3;01/09/2013;91;4075;43;12;23;29;15;61;183;8;22.875;1;2;1;4;4;0;0;0;0;0;0;0
8786;1956;Master;Married;62058;68;1;0;1;1;3;26/05/2013;52;4173;301;7;74;10;0;58;450;18;25;4;6;1;7;6;0;0;0;0;0;0;0
10582;1979;Graduation;Married;72063;45;1;0;1;1;3;03/07/2013;3;4135;180;32;348;76;32;90;758;21;36.0952381;2;5;2;12;2;0;0;0;0;0;0;0
1915;1951;Phd;Married;78939;73;0;0;0;0;2;12/12/2013;57;3973;794;115;243;150;0;205;1507;20;75.35;1;8;5;6;3;0;0;0;0;0;0;0
8897;1965;Graduation;Single;42720;59;2;1;1;1;3;24/04/2013;9;4205;392;5;91;28;26;112;654;25;26.16;8;7;3;7;8;0;0;0;0;0;0;0
2371;1972;Graduation;Married;33622;52;2;1;1;1;4;13/04/2013;22;4216;39;1;22;3;4;12;81;9;9;3;2;0;4;7;0;0;0;0;0;0;0
4303;1957;Phd;Together;6835;67;1;0;1;1;3;08/12/2012;76;4342;107;2;12;2;2;12;137;1;137;0;0;0;1;20;0;0;0;0;0;0;0
6825;1953;Graduation;Together;41452;71;2;1;1;1;4;06/03/2013;86;4254;13;0;3;0;0;0;16;4;4;1;1;0;2;7;0;0;0;0;0;0;0
1072;1965;Phd;Single;40760;59;1;0;1;1;2;30/08/2013;64;4077;70;0;17;0;0;6;93;8;11.625;2;2;1;3;6;0;0;0;0;0;0;0
4964;1958;Phd;Together;74250;66;0;0;0;0;2;26/01/2014;90;3928;680;11;392;75;0;0;1158;18;64.33333333;1;2;11;4;1;0;0;0;0;0;0;0
2461;1955;Master;Single;51124;69;2;1;1;1;3;18/12/2013;79;3967;26;1;11;0;1;4;43;6;7.166666667;2;1;0;3;3;0;0;0;0;0;0;0
10736;1971;Graduation;Single;72258;53;1;0;1;1;2;12/09/2013;28;4064;522;0;522;227;120;134;1525;22;69.31818182;2;6;9;5;2;0;0;0;0;0;0;0
3194;1974;Phd;Single;71466;50;0;0;0;0;1;05/04/2014;86;3859;412;12;546;78;182;0;1230;19;64.73684211;1;4;4;10;1;0;0;0;0;0;0;0
10839;1976;Graduation;Together;36283;48;2;1;1;1;4;14/04/2014;42;3850;6;5;5;8;0;5;29;6;4.833333333;2;1;0;3;4;0;0;0;0;0;0;0
49;1970;Graduation;Single;20587;54;1;1;0;1;2;11/05/2014;39;3823;2;3;6;4;1;9;25;5;5;1;1;1;2;7;0;0;0;0;0;0;0
4290;1972;Graduation;Married;30467;52;1;1;0;1;3;19/03/2014;8;3876;1;3;8;2;5;5;24;4;6;1;1;0;2;7;0;0;0;0;0;0;0
10219;1972;Graduation;Together;31590;52;1;1;0;1;3;18/06/2013;40;4150;6;2;15;6;6;3;38;5;7.6;1;1;0;3;8;0;0;0;0;0;0;0
4211;1986;Basic;Married;20425;38;1;1;0;1;3;29/10/2012;5;4382;4;12;5;3;16;17;57;7;8.142857143;2;2;0;3;7;0;0;0;0;0;0;0
1135;1960;Master;Together;17144;64;2;1;1;1;4;15/02/2014;96;3908;18;2;19;0;2;6;47;12;3.916666667;5;3;0;4;7;0;0;0;0;0;0;0
6299;1968;Phd;Divorced;42564;56;1;0;1;1;2;02/01/2013;28;4317;324;48;186;39;18;198;813;24;33.875;6;6;8;4;7;0;0;1;0;0;1;0
10846;1978;Master;Married;43783;46;1;1;0;1;3;29/05/2014;22;3805;327;9;125;25;4;139;629;22;28.59090909;6;7;1;8;7;0;0;1;0;0;1;0
347;1976;Graduation;Divorced;40780;48;1;0;1;1;2;08/09/2012;30;4433;229;27;71;13;3;34;377;17;22.17647059;4;7;1;5;9;0;0;0;0;0;0;0
6543;1945;Master;Together;62847;79;0;0;0;0;2;15/01/2013;45;4304;521;168;706;80;76;61;1612;14;115.1428571;1;3;6;4;2;0;0;0;0;0;0;0
10446;1957;Phd;Married;82017;67;0;0;0;0;2;07/11/2012;58;4373;184;23;446;30;23;23;729;17;42.88235294;1;5;4;7;2;1;0;0;1;1;3;0
3479;1950;Graduation;Single;16813;74;0;0;0;0;1;19/07/2013;49;4119;4;8;11;12;2;13;50;6;8.333333333;1;2;0;3;7;0;0;1;0;0;1;0
11075;1978;Graduation;Married;51267;46;2;1;1;1;4;29/10/2013;37;4017;183;2;64;7;2;12;270;15;18;4;3;3;5;4;0;0;0;0;0;0;0
4442;1961;Graduation;Single;46524;63;1;0;1;1;2;05/04/2013;70;4224;31;19;35;26;14;52;177;9;19.66666667;2;1;1;5;3;0;0;0;0;0;0;0
199;1962;Master;Single;45183;62;0;0;0;0;1;20/01/2013;33;4299;219;3;60;12;9;12;315;13;24.23076923;1;4;1;7;7;0;0;0;1;0;1;0
6722;1954;Phd;Married;70421;70;1;0;1;1;3;28/06/2014;98;3775;479;28;136;75;14;35;767;23;33.34782609;3;10;3;7;6;0;0;0;0;0;0;0
796;1965;2nd cycle;Divorced;60161;59;1;0;1;1;2;23/10/2012;17;4388;584;44;212;46;8;177;1071;26;41.19230769;3;11;4;8;8;0;0;0;0;0;0;0
3749;1973;Graduation;Together;73926;51;0;0;0;0;2;02/03/2013;54;4258;627;91;597;159;91;15;1580;24;65.83333333;1;6;5;12;3;0;0;0;0;0;0;0
8523;1968;Graduation;Married;19329;56;1;1;0;1;3;14/12/2013;39;3971;24;1;16;12;2;5;60;10;6;3;4;0;3;8;0;0;0;0;0;0;0
310;1970;Master;Married;61872;54;1;0;1;1;3;13/12/2013;81;3972;330;5;159;36;27;16;573;21;27.28571429;4;4;4;9;4;0;0;0;0;0;0;0
8629;1956;Graduation;Widow;46984;68;2;1;1;1;3;26/03/2013;71;4234;19;1;10;2;1;8;41;5;8.2;1;1;0;3;5;0;0;0;0;0;0;0
236;1951;Graduation;Married;34838;73;2;1;1;1;4;19/01/2013;62;4300;28;23;29;29;14;47;170;10;17;3;2;1;4;6;0;0;0;0;0;0;0
9930;1944;Phd;Single;82716;80;0;0;0;0;1;05/11/2013;8;4010;606;148;228;15;148;22;1167;28;41.67857143;1;6;8;13;2;0;0;0;0;0;0;0
3483;1958;Graduation;Married;48192;66;0;0;0;0;2;06/04/2013;76;4223;1039;43;204;153;58;29;1526;25;61.04;3;2;8;12;8;1;1;0;1;0;3;0
4599;1976;Master;Married;49681;48;2;0;2;1;4;04/11/2013;66;4011;411;0;26;0;0;21;458;21;21.80952381;6;7;1;7;7;0;0;0;0;0;0;0
7326;1971;Master;Married;56850;53;1;0;1;1;3;23/03/2014;83;3872;34;1;19;2;7;0;63;6;10.5;1;1;1;3;2;0;0;0;0;0;0;0
7352;1957;Graduation;Married;55267;67;1;0;1;1;3;21/10/2013;28;4025;161;28;136;32;3;45;405;17;23.82352941;4;3;4;6;3;0;0;0;0;0;0;0
2350;1972;Graduation;Married;59666;52;2;1;1;1;4;22/03/2013;87;4238;623;53;178;23;17;133;1027;20;51.35;7;3;2;8;8;0;0;0;1;0;1;0
9145;1972;Graduation;Single;72504;52;1;0;1;1;2;06/04/2013;43;4223;604;26;470;123;161;94;1478;22;67.18181818;2;5;9;6;2;0;0;0;0;0;0;0
2964;1981;Graduation;Married;26872;43;0;0;0;0;2;16/10/2013;0;4030;3;10;8;3;16;32;72;5;14.4;1;1;1;2;6;0;0;0;0;0;0;0
5585;1972;Graduation;Single;21359;52;1;1;0;1;2;20/04/2013;1;4209;12;2;17;6;1;10;48;7;6.857142857;2;2;0;3;8;0;0;0;0;0;0;0
9687;1975;Graduation;Single;73170;49;0;0;0;0;1;31/05/2014;1;3803;184;174;256;50;30;32;726;16;45.375;1;5;4;6;2;0;0;0;0;0;0;0
3732;1955;Master;Married;52750;69;1;0;1;1;3;04/02/2013;72;4284;393;0;239;90;69;69;860;27;31.85185185;6;5;7;9;4;0;0;0;0;0;0;0
6303;1986;Phd;Together;91820;38;0;0;0;0;2;23/11/2013;72;3992;410;73;747;76;161;30;1497;22;68.04545455;0;5;5;12;1;0;0;0;0;0;0;0
11176;1970;Phd;Together;65968;54;1;0;1;1;3;12/05/2014;12;3822;376;9;83;19;4;4;495;18;27.5;2;5;4;7;3;0;0;0;0;0;0;0
2986;1976;Graduation;Married;30772;48;2;1;1;1;4;12/03/2014;89;3883;7;2;4;2;1;4;20;4;5;1;1;0;2;6;0;0;0;0;0;0;0
7462;1954;Graduation;Single;22507;70;0;0;0;0;1;24/11/2012;67;4356;68;0;226;51;157;68;570;19;30;3;10;2;4;9;0;0;0;0;0;0;0
3900;1972;Graduation;Married;65685;52;1;0;1;1;3;29/03/2014;54;3866;642;14;49;0;7;57;769;21;36.61904762;1;9;2;9;5;0;0;0;0;0;0;0
7034;1978;2nd cycle;Married;25804;46;1;1;0;1;3;01/09/2013;34;4075;8;7;9;13;6;12;55;7;7.857142857;2;2;0;3;8;0;0;0;0;0;0;0
9493;1980;Phd;Single;76412;44;0;0;0;0;1;05/05/2013;15;4194;840;53;804;23;71;17;1808;18;100.4444444;1;5;4;8;3;1;0;0;0;1;2;0
1143;1972;Graduation;Married;22063;52;1;1;0;1;3;08/08/2013;43;4099;7;10;13;3;11;11;55;7;7.857142857;2;2;0;3;7;0;0;0;0;0;0;0
1;1961;Graduation;Single;57091;63;0;0;0;0;1;15/06/2014;0;3788;464;5;64;7;0;37;577;18;32.05555556;1;7;3;7;5;0;1;0;0;0;1;0
3855;1963;Graduation;Married;22419;61;0;0;0;0;2;18/04/2013;74;4211;30;3;47;19;21;42;162;8;20.25;1;3;2;2;8;0;0;0;0;0;0;0
5536;1959;Graduation;Together;87771;65;1;0;1;1;3;22/05/2013;61;4177;1492;38;287;50;57;33;1957;20;97.85;1;5;10;4;6;1;1;0;1;1;4;0
5989;1959;2nd cycle;Divorced;78353;65;1;0;1;1;2;16/04/2013;51;4213;752;122;476;39;153;34;1576;24;65.66666667;1;10;2;11;8;0;0;0;0;0;0;0
9499;1954;Graduation;Married;93404;70;3;1;2;1;5;07/05/2013;97;4192;1279;15;287;20;0;15;1616;17;95.05882353;3;3;4;7;5;0;0;0;1;1;2;0
6768;1962;Graduation;Divorced;37859;62;3;1;2;1;4;12/01/2013;75;4307;22;1;8;2;1;2;36;6;6;2;1;0;3;8;0;0;0;0;0;0;0
2150;1958;Phd;Widow;80995;66;1;0;1;1;2;11/05/2013;83;4188;860;28;409;73;56;56;1482;22;67.36363636;1;8;9;4;4;0;0;0;0;0;0;0
6646;1984;Graduation;Together;16529;40;1;1;0;1;3;01/03/2014;23;3894;3;0;5;13;0;1;22;5;4.4;1;1;0;3;6;0;0;0;0;0;0;0
4887;1976;Phd;Divorced;55412;48;2;1;1;1;3;22/11/2013;65;3993;10;5;28;11;1;8;63;6;10.5;1;2;0;3;5;0;0;0;0;0;0;0
8560;1992;Graduation;Single;48789;32;0;0;0;0;1;10/09/2012;94;4431;351;16;156;7;5;145;680;18;37.77777778;1;6;4;7;6;0;0;0;0;0;0;0
3321;1967;Phd;Together;56575;57;2;0;2;1;4;05/05/2013;42;4194;421;5;90;0;16;10;542;20;27.1;3;7;3;7;5;0;0;0;0;0;0;0
11003;1980;2nd cycle;Together;25130;44;1;1;0;1;3;02/10/2013;10;4044;2;5;7;0;18;18;50;7;7.142857143;2;2;0;3;7;0;0;0;0;0;0;0
10402;1967;Graduation;Married;35441;57;2;1;1;1;4;14/02/2013;94;4274;25;1;9;2;1;1;39;6;6.5;2;1;0;3;8;0;0;0;0;0;0;0
9904;1956;Graduation;Married;71391;68;1;0;1;1;3;29/03/2013;50;4231;336;123;274;46;123;141;1043;28;37.25;5;6;5;12;3;0;0;0;0;0;0;0
6141;1972;Master;Single;49494;52;1;1;0;1;2;25/04/2013;46;4204;191;9;97;0;6;82;385;14;27.5;2;6;1;5;7;0;0;0;0;0;0;0
5687;1980;Graduation;Divorced;81702;44;0;0;0;0;1;23/09/2012;98;4418;563;50;774;28;31;187;1633;27;60.48148148;1;7;7;12;3;0;0;0;0;0;0;0
10856;1980;2nd cycle;Single;45889;44;1;0;1;1;2;02/07/2013;42;4136;31;0;6;0;1;8;46;5;9.2;1;1;0;3;6;0;0;0;0;0;0;0
5121;1977;Graduation;Single;56628;47;1;0;1;1;2;21/03/2014;30;3874;479;5;82;7;17;171;761;20;38.05;2;7;6;5;5;0;0;1;0;0;1;0
4186;1950;Graduation;Together;34026;74;2;1;1;1;4;05/08/2013;11;4102;18;6;15;12;8;17;76;9;8.444444444;3;2;1;3;5;0;0;0;0;0;0;0
368;1974;Graduation;Married;40049;50;1;0;1;1;3;29/11/2012;61;4351;91;65;52;10;44;28;290;14;20.71428571;3;3;2;6;5;0;0;0;0;0;0;0
3312;1988;Graduation;Single;34176;36;1;1;0;1;2;12/05/2014;12;3822;5;7;24;19;14;20;89;11;8.090909091;4;3;0;4;6;0;0;0;0;0;0;0
11121;1981;Graduation;Married;19419;43;1;1;0;1;3;10/11/2012;76;4370;2;14;28;16;3;7;70;11;6.363636364;4;4;0;3;9;0;0;0;0;0;0;0
5332;1960;2nd cycle;Married;82504;64;0;0;0;0;2;27/07/2013;2;4111;362;50;431;134;35;54;1066;17;62.70588235;1;3;6;7;1;0;0;0;0;0;0;0
5848;1970;Graduation;Together;81205;54;0;0;0;0;2;13/01/2014;43;3941;724;74;929;97;55;130;2009;19;105.7368421;1;5;6;7;2;0;1;1;0;1;3;0
10343;1991;2nd cycle;Single;61618;33;0;0;0;0;1;29/09/2012;27;4412;605;91;399;0;45;205;1345;19;70.78947368;2;3;6;8;3;0;0;0;0;0;0;0
5935;1956;Master;Single;55284;68;1;0;1;1;2;24/12/2012;60;4326;547;7;140;0;7;63;764;23;33.2173913;3;7;5;8;5;0;0;0;0;0;0;0
2895;1963;Graduation;Single;49980;61;1;0;1;1;2;23/10/2013;79;4023;104;1;54;13;9;14;195;11;17.72727273;2;3;1;5;5;0;0;0;0;0;0;0
10262;1980;Graduation;Married;15072;44;2;2;0;1;4;10/05/2013;96;4189;8;2;15;0;10;18;53;11;4.818181818;4;3;1;3;5;0;0;0;0;0;0;0
7848;1974;Graduation;Single;49166;50;1;0;1;1;2;13/06/2013;17;4155;224;2;25;7;0;110;368;13;28.30769231;2;5;3;3;6;0;0;0;0;0;0;0
9477;1954;Phd;Married;65324;70;1;0;1;1;3;11/01/2014;0;3943;384;0;102;21;32;5;544;20;27.2;3;6;2;9;4;0;0;0;0;0;0;0
4856;1957;2nd cycle;Married;82347;67;0;0;0;0;2;06/11/2012;38;4374;556;54;845;202;133;63;1853;25;74.12;1;7;7;10;3;1;0;1;0;0;2;0
7186;1966;Phd;Together;30843;58;2;1;1;1;4;26/05/2014;43;3808;24;0;2;0;0;9;35;6;5.833333333;2;1;1;2;5;0;0;1;0;0;1;0
5794;1974;Phd;Married;46374;50;1;0;1;1;3;17/03/2014;1;3878;408;0;21;0;0;17;446;18;24.77777778;3;7;1;7;8;1;0;0;1;0;2;0
1456;1979;Graduation;Single;60474;45;1;0;1;1;2;01/04/2013;25;4228;265;199;303;234;9;170;1180;31;38.06451613;7;10;2;12;7;0;0;0;0;0;0;0
4877;1973;Master;Married;38576;51;1;0;1;1;3;04/03/2014;2;3891;34;0;7;0;0;0;41;5;8.2;1;1;0;3;7;0;0;0;0;0;0;0
425;1985;Graduation;Married;55357;39;2;2;0;1;4;19/02/2013;66;4269;374;64;116;84;25;64;727;22;33.04545455;3;6;2;11;5;0;0;0;0;0;0;0
3007;1966;Graduation;Together;37758;58;2;1;1;1;4;04/10/2012;49;4407;27;2;10;0;0;1;40;6;6.666666667;2;1;0;3;8;0;0;0;0;0;0;0
1031;1989;2nd cycle;Married;85710;35;0;0;0;0;2;05/05/2013;5;4194;600;20;350;29;30;33;1062;26;40.84615385;1;6;9;10;2;0;0;0;0;1;1;0
4297;1969;Graduation;Together;23228;55;1;1;0;1;3;26/01/2014;71;3928;13;2;18;6;1;0;40;7;5.714285714;2;2;0;3;8;0;0;0;0;0;0;0
807;1969;Master;Together;44602;55;2;1;1;1;4;15/02/2014;35;3908;167;2;89;0;0;34;292;17;17.17647059;6;6;1;4;8;0;0;0;0;0;0;0
9553;1987;Graduation;Married;7500;37;0;0;0;0;2;09/01/2013;94;4310;0;2;3;4;1;5;15;4;3.75;1;0;0;3;6;0;0;0;0;0;0;0
4271;1989;2nd cycle;Together;38683;35;1;1;0;1;3;04/10/2012;80;4407;46;35;69;84;41;66;341;17;20.05882353;6;4;1;6;7;0;0;0;0;0;0;0
4120;1975;2nd cycle;Single;49514;49;1;1;0;1;2;17/12/2013;61;3968;88;39;78;58;13;93;369;13;28.38461538;2;6;1;4;7;0;0;0;0;0;0;0
2036;1973;Phd;Together;57906;51;1;0;1;1;3;11/06/2013;29;4157;243;11;119;10;3;15;401;17;23.58823529;3;4;2;8;4;0;0;0;0;0;0;0
115;1966;Master;Single;43456;58;1;0;1;1;2;26/03/2013;0;4234;275;11;68;25;7;7;393;17;23.11764706;3;5;1;8;5;0;0;0;0;0;0;0
4259;1986;Master;Single;19485;38;2;2;0;1;3;24/09/2013;80;4052;6;0;4;0;0;0;10;4;2.5;1;1;0;2;7;0;0;0;0;0;0;0
8687;1978;Graduation;Together;53172;46;1;0;1;1;3;06/05/2013;54;4193;121;62;90;68;20;125;486;16;30.375;3;2;3;8;3;0;0;0;0;0;0;0
2447;1979;Graduation;Together;30545;45;1;1;0;1;3;17/10/2012;71;4394;4;12;15;19;7;12;69;7;9.857142857;2;2;0;3;7;0;0;0;0;0;0;0
10140;1983;Phd;Together;70123;41;0;0;0;0;2;28/09/2013;27;4048;1308;0;396;23;0;0;1727;17;101.5882353;1;5;7;4;3;0;1;0;1;0;2;0
9353;1959;Graduation;Single;62450;65;1;0;1;1;2;06/01/2014;61;3948;515;47;267;62;66;38;995;16;62.1875;2;5;5;4;3;0;0;0;1;0;1;0
3623;1976;Graduation;Together;21675;48;1;1;0;1;3;11/06/2014;55;3792;4;0;16;17;4;4;45;10;4.5;3;4;0;3;7;0;0;0;0;0;0;0
738;1981;2nd cycle;Single;42395;43;2;1;1;1;3;04/04/2014;35;3860;48;13;57;24;15;25;182;12;15.16666667;4;3;1;4;7;0;0;0;0;0;0;0
7631;1978;Master;Together;61346;46;1;1;0;1;3;06/10/2013;34;4040;562;58;168;43;16;142;989;23;43;1;5;7;10;3;0;0;0;0;0;0;0
4789;1953;Graduation;Together;80812;71;0;0;0;0;2;17/09/2013;95;4059;769;22;500;210;143;33;1677;18;93.16666667;1;4;8;5;2;1;0;1;0;1;3;0
773;1971;Master;Divorced;42835;53;2;1;1;1;3;30/06/2013;64;4138;379;4;93;12;9;98;595;23;25.86956522;7;6;6;4;6;0;0;0;0;0;0;0
10602;1983;Graduation;Married;39922;41;1;1;0;1;3;14/02/2013;30;4274;29;12;59;19;1;36;156;9;17.33333333;2;3;0;4;8;0;0;0;0;0;0;0
1446;1956;Master;Single;86424;68;0;0;0;0;1;05/04/2014;12;3859;387;68;569;89;45;68;1226;28;43.78571429;1;6;9;12;1;0;0;0;0;0;0;0
3270;1978;2nd cycle;Together;17117;46;1;1;0;1;3;17/01/2013;96;4302;12;23;38;30;18;7;128;11;11.63636364;4;3;1;3;9;0;0;0;0;0;0;0
8443;1972;Graduation;Single;24762;52;1;1;0;1;2;10/02/2014;16;3913;6;10;12;3;15;40;86;9;9.555555556;3;3;1;2;8;0;0;1;0;0;1;0
9653;1975;Graduation;Married;35797;49;1;0;1;1;3;16/10/2012;16;4395;27;1;14;4;1;21;68;7;9.714285714;2;2;0;3;8;0;0;0;0;0;0;0
8916;1975;Graduation;Divorced;36627;49;2;2;0;1;3;23/07/2013;78;4115;9;1;5;0;0;1;16;4;4;1;0;0;3;5;0;0;0;0;0;0;0
8017;1981;2nd cycle;Married;51111;43;2;1;1;1;4;19/06/2014;83;3784;22;0;19;6;5;3;55;7;7.857142857;2;2;0;3;6;0;0;0;0;0;0;0
5830;1972;Phd;Single;86857;52;0;0;0;0;1;12/09/2012;96;4429;899;102;838;133;102;40;2114;22;96.09090909;1;5;6;10;2;0;0;0;0;0;0;0
4597;1970;Phd;Together;82072;54;0;0;0;0;2;02/07/2013;67;4136;889;55;685;168;92;129;2018;19;106.2105263;1;3;2;13;1;0;0;0;0;0;0;0
7023;1953;Phd;Single;46231;71;3;2;1;1;4;26/11/2012;87;4354;189;2;55;0;5;12;263;15;17.53333333;4;6;1;4;9;0;0;0;0;0;0;0
8086;1959;Graduation;Married;42243;65;2;1;1;1;4;11/12/2013;34;3974;48;0;2;0;0;5;55;7;7.857142857;2;2;0;3;7;0;0;0;0;0;0;0
8825;1962;Graduation;Together;51195;62;2;1;1;1;4;01/04/2013;46;4228;230;14;156;82;24;58;564;24;23.5;8;9;2;5;8;0;0;0;0;0;0;0
2930;1978;Master;Single;68092;46;0;0;0;0;1;16/12/2013;7;3969;852;60;207;78;36;48;1281;20;64.05;2;2;6;10;5;0;0;0;0;0;0;0
1928;1973;Graduation;Married;31814;51;1;1;0;1;3;09/02/2013;73;4279;35;3;20;4;1;20;83;7;11.85714286;2;2;0;3;9;0;0;1;0;0;1;0
7108;1965;Master;Widow;51390;59;2;1;1;1;3;08/09/2012;54;4433;205;20;47;23;2;56;353;18;19.61111111;6;5;2;5;5;0;0;0;0;0;0;0
10925;1983;Graduation;Married;76630;41;0;0;0;0;2;14/01/2014;93;3940;255;31;446;40;56;175;1003;25;40.12;1;3;10;11;1;0;0;0;0;0;0;0
9960;1991;Basic;Single;26868;33;1;1;0;1;2;30/04/2014;52;3834;0;0;1;8;3;2;14;4;3.5;1;1;0;2;7;0;0;0;0;0;0;0
8800;1943;Phd;Divorced;48948;81;0;0;0;0;1;01/02/2013;53;4287;437;8;206;160;49;42;902;24;37.58333333;2;7;10;5;6;0;0;1;0;0;1;0
9224;1972;Phd;Single;55260;52;1;0;1;1;2;12/12/2012;81;4338;825;8;53;11;0;242;1139;25;45.56;2;8;10;5;6;0;0;0;0;0;0;0
5519;1956;Graduation;Together;64090;68;1;0;1;1;3;07/08/2013;8;4100;316;58;161;76;51;135;797;20;39.85;1;6;9;4;5;0;0;0;0;0;0;0
5046;1958;Graduation;Divorced;78331;66;1;0;1;1;2;23/01/2014;97;3931;756;138;354;160;169;61;1638;25;65.52;2;10;6;7;4;0;0;0;0;0;0;0
7037;1974;Phd;Married;37087;50;1;1;0;1;3;11/08/2013;50;4096;194;55;134;15;0;3;401;17;23.58823529;3;4;2;8;6;0;0;0;0;0;0;0
905;1986;Graduation;Divorced;21846;38;1;1;0;1;2;22/10/2013;38;4024;7;17;18;6;10;26;84;11;7.636363636;4;4;0;3;8;0;0;0;0;0;0;0
8624;1958;Graduation;Married;81320;66;0;0;0;0;2;06/02/2013;61;4282;183;33;493;59;103;57;928;18;51.55555556;1;4;3;10;2;0;0;0;0;0;0;0
8945;1970;Graduation;Divorced;54137;54;1;0;1;1;2;16/08/2013;46;4091;171;0;11;0;1;20;203;11;18.45454545;2;4;1;4;6;0;0;0;0;0;0;0
6445;1967;Graduation;Together;66825;57;0;0;0;0;2;14/07/2013;73;4124;243;101;405;29;40;40;858;16;53.625;1;4;5;6;2;0;0;0;0;0;0;0
2727;1973;Graduation;Together;57100;51;0;0;0;0;2;04/12/2013;19;3981;181;21;69;39;3;96;409;13;31.46153846;1;3;3;6;3;0;0;0;0;0;0;0
6404;1969;Graduation;Together;58917;55;3;1;2;1;5;24/03/2013;10;4236;151;7;89;0;7;28;282;16;17.625;5;4;1;6;5;0;0;0;0;0;0;0
11074;1977;Graduation;Single;85072;47;0;0;0;0;1;09/04/2014;94;3855;494;92;391;194;11;241;1423;18;79.05555556;1;3;4;10;0;0;0;0;0;0;0;0
10150;1961;Graduation;Single;86429;63;0;0;0;0;1;21/11/2013;10;3994;464;28;873;29;18;37;1449;18;80.5;0;7;4;7;2;1;0;0;0;0;1;0
1968;1971;Graduation;Widow;45684;53;1;1;0;1;2;02/12/2013;37;3983;5;1;5;10;0;7;28;4;7;1;1;0;2;7;0;0;0;0;0;0;0
6534;1974;Graduation;Together;47889;50;1;1;0;1;3;04/01/2014;94;3950;29;0;29;0;5;4;67;6;11.16666667;1;2;0;3;5;0;0;0;0;0;0;0
9485;1986;Phd;Married;45921;38;0;0;0;0;2;10/03/2014;23;3885;102;9;49;24;3;12;199;10;19.9;1;2;1;6;4;0;0;0;0;0;0;0
7053;1966;Phd;Single;78420;58;0;0;0;0;1;29/06/2013;75;4139;604;28;674;91;28;28;1453;22;66.04545455;1;3;10;8;1;0;0;0;0;0;0;0
4654;1992;Graduation;Together;75114;32;0;0;0;0;2;07/11/2013;40;4008;571;12;523;63;60;24;1253;19;65.94736842;1;3;10;5;2;0;0;0;0;0;0;0
9760;1963;Phd;Widow;52278;61;1;0;1;1;2;25/01/2013;24;4294;953;0;71;0;0;174;1198;31;38.64516129;6;10;5;10;8;0;0;0;0;0;0;0
1048;1972;Master;Married;35641;52;1;1;0;1;3;14/07/2013;11;4124;63;3;67;8;9;28;178;10;17.8;2;3;1;4;7;0;0;0;0;0;0;0
10619;1994;Graduation;Single;95529;30;0;0;0;0;1;03/12/2012;29;4347;770;29;890;250;27;24;1990;18;110.5555556;1;7;3;7;3;0;0;0;0;1;1;0
9308;1954;Graduation;Married;62820;70;0;0;0;0;2;11/05/2013;51;4188;398;61;265;138;61;53;976;14;69.71428571;1;3;4;6;1;0;0;0;0;0;0;0
10505;1960;Master;Together;73113;64;0;0;0;0;2;26/12/2013;86;3959;741;19;154;50;9;28;1001;15;66.73333333;1;3;4;7;2;0;0;0;0;0;0;0
8362;1982;Phd;Married;84169;42;0;0;0;0;2;07/08/2013;9;4100;1478;19;403;0;19;0;1919;20;95.95;1;7;6;6;3;0;0;0;1;1;2;0
2625;1954;2nd cycle;Single;42607;70;1;0;1;1;2;17/11/2013;30;3998;156;29;56;30;32;47;350;14;25;2;3;2;7;3;0;0;0;0;0;0;0
4637;1954;Phd;Single;74637;70;0;0;0;0;1;18/05/2013;73;4181;960;64;464;146;0;16;1650;25;66;1;6;9;9;3;1;0;0;0;0;1;0
9972;1955;Phd;Together;46015;69;2;1;1;1;4;13/04/2014;25;3851;38;0;2;0;0;6;46;5;9.2;1;1;0;3;7;0;1;1;0;0;2;0
4483;1993;Graduation;Single;72354;31;0;0;0;0;1;17/04/2013;67;4212;315;26;473;220;12;182;1228;19;64.63157895;1;2;10;6;1;0;0;0;0;0;0;0
4487;1969;Master;Single;39858;55;1;1;0;1;2;24/01/2013;67;4295;15;20;25;2;7;26;95;7;13.57142857;1;2;0;4;6;0;0;0;0;0;0;0
4988;1948;Phd;Married;34469;76;2;1;1;1;4;04/05/2014;58;3830;19;6;20;0;5;12;62;9;6.888888889;3;1;1;4;4;0;0;0;0;0;0;0
8931;1986;Graduation;Together;83033;38;1;1;0;1;3;18/05/2014;82;3816;812;99;431;237;149;33;1761;26;67.73076923;1;11;4;10;5;1;0;0;0;0;1;0
5871;1979;Master;Together;24401;45;0;0;0;0;2;31/08/2012;98;4441;73;28;217;10;24;115;467;16;29.1875;3;6;1;6;8;0;0;0;0;0;0;0
